Geo Point;Geo Shape;GR_ID;GR_NOM;ZDL_ID;ZDL_NOM;LDA_ID;LDA_NOM;GARE_NOM;INSEE_TXT;COMM_NOM;DPT_ID;ACCES_PMR
48.8071365189,2.5104815895;"{""type"": ""Polygon"", ""coordinates"": [[[2.511458477673036, 48.806901430685116], [2.511291620194783, 48.806715138613505], [2.510857639157461, 48.80689326266508], [2.510551784972687, 48.807007660019224], [2.510306692361798, 48.80709660487634], [2.509946864913326, 48.807203641205334], [2.509142774835982, 48.8074316397598], [2.509169543470434, 48.80757309856748], [2.51065864010376, 48.80713802340346], [2.510861819899622, 48.807138854925405], [2.510696018801734, 48.807246345475306], [2.510789916773462, 48.807328597428466], [2.510903911618064, 48.80726038738837], [2.511458477673036, 48.806901430685116]]]}";136;Champigny;58270;Champigny;73042;Champigny;CHAMPIGNY;94068;Saint-Maur-des-Fossés;94;non
48.7213996001,1.89001105054;"{""type"": ""Polygon"", ""coordinates"": [[[1.889582681759703, 48.72124635337638], [1.89019729825779, 48.721674753798574], [1.890443826728359, 48.72154995628295], [1.889809789207195, 48.721121375510904], [1.889582681759703, 48.72124635337638]]]}";447;Les Essarts-le-Roi;43229;Les Essarts-le-Roi (Gare);63240;Les Essarts-le-Roi (Gare);LES-ESSARTS-LE-ROI;78220;Les Essarts-le-Roi;78;
48.806831646,2.1512492668;"{""type"": ""Polygon"", ""coordinates"": [[[2.151057412893202, 48.806926397063236], [2.151457805906213, 48.806896399609855], [2.151438770290796, 48.806737776258316], [2.151044909807971, 48.8067649644008], [2.151057412893202, 48.806926397063236]]]}";547;Montreuil;43167;Montreuil;63989;Montreuil;MONTREUIL;78646;Versailles;78;
48.8002846232,2.1281902142;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.128110382307816, 48.7998864566821], [2.12805278182245, 48.79983172853559], [2.127762085818492, 48.80003046624158], [2.127932393698541, 48.800298040112416], [2.127953876537082, 48.80041361413394], [2.128111823361224, 48.800662257293645], [2.128517063670123, 48.80055574508793], [2.128438939407228, 48.800434404830256], [2.128292865646836, 48.8001907927686], [2.128292146512, 48.80010673213659], [2.128171923491963, 48.79990393253408], [2.128110382307816, 48.7998864566821]]], [[[2.128948201721717, 48.80065789514156], [2.12872036507435, 48.800304353300675], [2.128641389024633, 48.80032307914524], [2.12886915084335, 48.80068107451903], [2.128948201721717, 48.80065789514156]]]]}";848;Versailles Rive-Gauche - Place Lyautey;43220;Versailles Château Rive Gauche;73721;Versailles Château Rive Gauche;VERSAILLES RIVE GAUCHE;78117;Buc;78;oui
48.8756160286,2.32517972262;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.325055981282797, 48.87530261840678], [2.324840722690433, 48.874894927684956], [2.324499036742719, 48.87512374070386], [2.324565757322549, 48.875240105801176], [2.325055981282797, 48.87530261840678]]], [[[2.326168132215474, 48.876068234662135], [2.326314519005441, 48.87562789821627], [2.326163294234042, 48.87560563202152], [2.326061283673934, 48.87596198345264], [2.324829477357878, 48.87581227140922], [2.324934049583399, 48.87542595413348], [2.324717935908172, 48.875400463855705], [2.324581710489727, 48.87589082487165], [2.326168132215474, 48.876068234662135]]]]}";296;Paris-Saint Lazare - Cour de Rome;58566;Gare Saint-Lazare;71370;Gare Saint-Lazare;GARE SAINT-LAZARE;75108;Paris 8e;75;Oui
48.5864876904,2.2458534039;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.245275006413181, 48.58676036324966], [2.245392117067099, 48.58666233032141], [2.245442884775694, 48.58668704854056], [2.245814219718987, 48.58639686733749], [2.245707701454874, 48.58623472030139], [2.245342975143708, 48.58577780472818], [2.245289816864793, 48.585919085286285], [2.245640363770345, 48.58628559062133], [2.245103526390474, 48.586720003178016], [2.245019308878538, 48.586828360149674], [2.245209952297857, 48.58685575042646], [2.245275006413181, 48.58676036324966]]], [[[2.246427518496182, 48.58678276091075], [2.2460440288116, 48.58625789593935], [2.245997189543834, 48.586271879887896], [2.245654491980194, 48.58590436027449], [2.245499409546948, 48.585836734318], [2.245636583746224, 48.58602682317351], [2.245921733035881, 48.58640468847402], [2.246031823332564, 48.58648274000159], [2.246310009821462, 48.58684628031415], [2.246381801211659, 48.586968120191486], [2.246617465288288, 48.58704577606466], [2.246930905485134, 48.58707870133418], [2.246927388879946, 48.58694896291427], [2.246615383813045, 48.586941037663394], [2.246488858481446, 48.58688311399403], [2.246427518496182, 48.58678276091075]]]]}";900;Arpajon;44505;Porte d'Etampes;60080;Porte d'Etampes;ARPAJON;91457;La Norville;91;
48.728799404,2.36953963202;"{""type"": ""Polygon"", ""coordinates"": [[[2.370833109312152, 48.729172120140355], [2.37049400449291, 48.7288207337027], [2.368176086267037, 48.728414559769234], [2.368682535552485, 48.72880188447969], [2.370833109312152, 48.729172120140355]]]}";9;Aéroport d'Orly-Sud;42165;Aéroport d'Orly (Terminal Sud);63278;Aéroport d'Orly (Terminal Sud);AEROPORT D'ORLY - TERMINAL SUD;91479;Paray-Vieille-Poste;91;Partielle
48.7069246852,2.48326080791;"{""type"": ""Polygon"", ""coordinates"": [[[2.484081961498957, 48.7068327331304], [2.483546668028147, 48.70674806361009], [2.483513797881647, 48.70683481887853], [2.483201935414792, 48.706781211642344], [2.483225097373369, 48.70669719912548], [2.482981727077974, 48.70665870294273], [2.482880695123437, 48.70680822006663], [2.482921269421294, 48.70687087769701], [2.482796719904721, 48.70714184736369], [2.48293374942992, 48.707170841714635], [2.483093125576715, 48.70719652468262], [2.483151583139122, 48.707186553805265], [2.483203253851623, 48.70716860139244], [2.48355040140346, 48.70695198785253], [2.483743096336097, 48.7069062452], [2.483808149588641, 48.70692356691729], [2.484081961498957, 48.7068327331304]]]}";884;Yerres;43226;Yerres (Gare);63044;Yerres (Gare);YERRES;91691;Yerres;91;Oui
48.8062331726,2.47219827551;"{""type"": ""Polygon"", ""coordinates"": [[[2.471487304356236, 48.806568484606615], [2.472977707284574, 48.80601560622283], [2.472890210615597, 48.805908292067244], [2.471468066442532, 48.80642683873861], [2.471487304356236, 48.806568484606615]]]}";754;Saint-Maur Créteil;44801;Saint-Maur Créteil;70393;Saint-Maur Créteil;SAINT-MAUR-CRETEIL;94068;Saint-Maur-des-Fossés;94;
48.7536861136,2.50587688165;"{""type"": ""Polygon"", ""coordinates"": [[[2.505269947938976, 48.75334651309379], [2.50570275332398, 48.754153328851075], [2.505724790819297, 48.75417197780032], [2.505844201645743, 48.754207087965], [2.505932098816013, 48.75420695697488], [2.506104593170382, 48.75415895972844], [2.506429430411909, 48.7536769085223], [2.506428963993135, 48.75353991137968], [2.505872272260646, 48.75322938041817], [2.505539796525, 48.75331082646037], [2.50551771690591, 48.75327972300847], [2.505269947938976, 48.75334651309379]]]}";78;Boissy Saint-Leger;43094;Boissy-Saint-Léger (Gare);72881;Boissy-Saint-Léger (Gare);BOISSY-SAINT-LEGER;94004;Boissy-Saint-Léger;94;Oui
48.8534992313,2.51346182623;"{""type"": ""Polygon"", ""coordinates"": [[[2.513901034621868, 48.85310016041355], [2.513667290172457, 48.8530460343703], [2.513625058784815, 48.85311148491552], [2.513340856064269, 48.853463761231744], [2.513059018335266, 48.85398474463386], [2.51321541705638, 48.85401506281422], [2.513480525003361, 48.85359898745431], [2.513901034621868, 48.85310016041355]]]}";568;Neuilly-Plaisance;43172;Neuilly-Plaisance (Gare);73190;Neuilly-Plaisance (Gare);NEUILLY-PLAISANCE;93049;Neuilly-Plaisance;93;Partielle
48.697931229,2.13706404919;"{""type"": ""Polygon"", ""coordinates"": [[[2.137411816245598, 48.69784261541188], [2.136680527844166, 48.697780033819804], [2.136676453750666, 48.697806297607926], [2.136734493980035, 48.69784755676178], [2.136851397867405, 48.698054425052405], [2.137183311128058, 48.698085657173294], [2.1373474924314, 48.698049166438565], [2.137411816245598, 48.69784261541188]]]}";308;Gif-sur-Yvette;47888;Gif-sur-Yvette (Gare);62890;Gif-sur-Yvette (Gare);GIF-SUR-YVETTE;91272;Gif-sur-Yvette;91;non
48.702891532,2.07017325973;"{""type"": ""Polygon"", ""coordinates"": [[[2.070589461135139, 48.70279898263302], [2.070593532569812, 48.70277972718034], [2.069778983795159, 48.70270250799806], [2.069760169001492, 48.703003703376055], [2.070560166427382, 48.703081764530474], [2.070589461135139, 48.70279898263302]]]}";767;Saint-Rémy-les-Chevreuses;47889;Saint-Rémy-lès-Chevreuse (Gare);62978;Saint-Rémy-lès-Chevreuse (Gare);SAINT-REMY-LES-CHEVREUSE;78575;Saint-Rémy-lès-Chevreuse;78;non (à vef)
48.8648735525,2.41699787867;"{""type"": ""Polygon"", ""coordinates"": [[[2.417140211706895, 48.8644252750709], [2.417064684073374, 48.8644063466598], [2.416915075797267, 48.864432744628225], [2.416769282261042, 48.86450484652382], [2.416513456831491, 48.864740598758814], [2.416544385096257, 48.86507054873863], [2.41702899454241, 48.865279749989305], [2.417503195804901, 48.86525246883064], [2.417254113753628, 48.86449578661585], [2.417140211706895, 48.8644252750709]]]}";288;Métro Galliéni;47890;Gallieni;71817;Gallieni;GALLIENI (PARC DE BAGNOLET);93006;Bagnolet;93;Non
48.7948446852,2.44986952926;"{""type"": ""Polygon"", ""coordinates"": [[[2.450157310026269, 48.79524279125465], [2.449854039478671, 48.79442380404863], [2.449578097522628, 48.794427238231435], [2.449891334452617, 48.795281558769645], [2.450157310026269, 48.79524279125465]]]}";206;Métro Créteil-l'Echat;45712;Créteil L'Échat;70269;Créteil L'Échat;CRETEIL-L'ECHAT;94028;Créteil;94;Non
48.825159632,2.27373677133;"{""type"": ""Polygon"", ""coordinates"": [[[2.273629556695759, 48.82549679862983], [2.274230667021222, 48.82480894502661], [2.274092435684508, 48.82476287686128], [2.273938886057425, 48.8248162009515], [2.273408606083184, 48.82542121221254], [2.272989154649355, 48.82526632164765], [2.272948925771435, 48.82530831575504], [2.273330750599489, 48.82545162939264], [2.273409997516093, 48.825454490682525], [2.273547192219703, 48.82550172699977], [2.273629556695759, 48.82549679862983]]]}";484;Mairie d'Issy;44050;Mairie d'Issy;70671;Mairie d'Issy;MAIRIE D'ISSY;92040;Issy-les-Moulineaux;92;Oui
48.8853043327,2.25876772006;"{""type"": ""Polygon"", ""coordinates"": [[[2.259221600662813, 48.884992812024166], [2.258152484061752, 48.88534295153777], [2.257993673440707, 48.88535011723624], [2.257790713817958, 48.885413581858614], [2.257987194849769, 48.885399571208936], [2.258131372276193, 48.88540998232792], [2.258182890787014, 48.88544075938436], [2.258251021893493, 48.8855211325526], [2.258229760247437, 48.88559524110191], [2.258159568205904, 48.885659528802385], [2.25803143427902, 48.885738685881115], [2.258243026529523, 48.885677178240805], [2.258336443615551, 48.88560351667796], [2.259444137648882, 48.885248688525884], [2.259478669848075, 48.885145552080886], [2.259453297094941, 48.885083311201235], [2.259389130762934, 48.885039630100174], [2.259304193207556, 48.8850115498749], [2.259221600662813, 48.884992812024166]]]}";642;Pont-de-Neuilly;44479;Pont de Neuilly;71442;Pont de Neuilly;PONT DE NEUILLY (AVENUE DE MADRID);92051;Neuilly-sur-Seine;92;Partielle
48.8593240455,2.90525894164;"{""type"": ""Polygon"", ""coordinates"": [[[2.904571381740493, 48.85921320475054], [2.904620228330816, 48.85956480739108], [2.905299090900002, 48.85950694024419], [2.90552190901587, 48.8593906239437], [2.906108898044074, 48.859345664001054], [2.906120630370498, 48.859133875392956], [2.905411136611669, 48.85919501451703], [2.905408190471575, 48.85914365295297], [2.904571381740493, 48.85921320475054]]]}";204;Crécy-en-Brie - La Chapelle;47894;Crécy la Chapelle (Gare);68293;Crécy la Chapelle (Gare);CRECY-EN-BRIE-LA-CHAPELLE;77142;Crécy-la-Chapelle;77;non
48.8937380089,2.41366620501;"{""type"": ""Polygon"", ""coordinates"": [[[2.412866688614659, 48.893788081827765], [2.413773579767248, 48.893952495012456], [2.414382636996541, 48.89389448254218], [2.414639720938464, 48.89372150343009], [2.413003159997269, 48.89348130274635], [2.412866688614659, 48.893788081827765]]]}";239;Métro Eglise-de-Pantin;42949;Église de Pantin;72024;Église de Pantin;EGLISE DE PANTIN;93055;Pantin;93;Partielle
48.9634178883,2.37094093094;"{""type"": ""Polygon"", ""coordinates"": [[[2.370374431758564, 48.96321816123741], [2.371299443503791, 48.963805190666925], [2.371409227763649, 48.963705160455824], [2.371456950854998, 48.96358359039993], [2.370617905315729, 48.963045273945106], [2.370374431758564, 48.96321816123741]]]}";624;Pierrefitte-Stains;43179;Pierrefitte Stains (Gare);72787;Pierrefitte Stains (Gare);PIERREFITTE-STAINS;93059;Pierrefitte-sur-Seine;93;Oui
49.0176719017,2.09053056185;"{""type"": ""Polygon"", ""coordinates"": [[[2.091306431922618, 49.01808419795119], [2.09103200525568, 49.018055586356624], [2.090158903055406, 49.01725007461876], [2.090397429556863, 49.01714972144805], [2.090293782157967, 49.01704986243107], [2.089880972613531, 49.01724357323457], [2.090865801474001, 49.018159535090945], [2.091305783078491, 49.01821496767131], [2.091306431922618, 49.01808419795119]]]}";250;Eragny Neuville;43079;Éragny Neuville;66484;Éragny Neuville;ERAGNY-NEUVILLE;95218;Éragny;95;Oui
48.7877152077,2.04596067912;"{""type"": ""Polygon"", ""coordinates"": [[[2.044999167451718, 48.787124115072835], [2.044924914696876, 48.78714981950158], [2.044883081023809, 48.78719232106323], [2.04486364697767, 48.78724797071506], [2.044870465088469, 48.78729652493454], [2.046891861277732, 48.788299368789765], [2.04708200341868, 48.78814262947607], [2.047017685694266, 48.78811474925456], [2.046980636433473, 48.78807280784866], [2.04693438866008, 48.78804150181165], [2.046870005932834, 48.788017190870626], [2.046801696052917, 48.788010696181495], [2.044999167451718, 48.787124115072835]]]}";766;SQY des Prés - urbaine;43249;Saint-Quentin-en-Yvelines (Avenue des Prés);63812;Saint-Quentin-en-Yvelines (Gare);SAINT-QUENTIN-EN-YVELINES;78423;Montigny-le-Bretonneux;78;oui
48.7481158432,2.37282457645;"{""type"": ""Polygon"", ""coordinates"": [[[2.373270582933297, 48.748175297970946], [2.372485629356789, 48.7478392817216], [2.372435473081703, 48.747930629235704], [2.372501525821447, 48.74812157397595], [2.373088674552566, 48.74837462477219], [2.373270582933297, 48.748175297970946]]]}";643;Pont de Rungis;47907;Pont de Rungis;69677;Pont de Rungis;PONT DE RUNGIS;94073;Thiais;94;
49.0335961011,2.12813992792;"{""type"": ""Polygon"", ""coordinates"": [[[2.127768350096406, 49.0337058494887], [2.128213952943519, 49.03390887562022], [2.128547991884268, 49.03360970635164], [2.12848512564651, 49.03356993228721], [2.128407485821079, 49.0334237298438], [2.12807734044349, 49.033295325252936], [2.127983745994899, 49.03334162852004], [2.127836776349238, 49.03347414333411], [2.127768350096406, 49.0337058494887]]]}";760;Saint-Ouen-l'Aumône-Liesse;43150;Saint-Ouen l'Aumône - Liesse;66659;Saint-Ouen l'Aumône - Liesse;SAINT-OUEN-L'AUMONE-LIESSE;95572;Saint-Ouen-l'Aumône;95;Partielle
48.6681240776,2.5480497357;"{""type"": ""Polygon"", ""coordinates"": [[[2.547983818093559, 48.66848160407065], [2.548194243291328, 48.668246792957476], [2.548358206567768, 48.66798324682407], [2.548353284191484, 48.66771445443408], [2.54820821135552, 48.667669723887066], [2.547637736245366, 48.668406514846595], [2.547694668379556, 48.66847098813372], [2.547852552309459, 48.6684953864746], [2.547983818093559, 48.66848160407065]]]}";183;Combs-la-Ville - Quincy;45771;Combs-la-Ville Quincy;62558;Combs-la-Ville Quincy;COMBS-LA-VILLE-QUINCY;77122;Combs-la-Ville;77;Non
48.7046618119,2.45262964308;"{""type"": ""Polygon"", ""coordinates"": [[[2.451944352263246, 48.70441928906809], [2.451912099286339, 48.70446214959313], [2.451833090293274, 48.704495539808164], [2.451771978958339, 48.70449560168587], [2.451671280884964, 48.704476669329054], [2.451631661871424, 48.704443398694686], [2.451628565114422, 48.70465992104994], [2.452469826332748, 48.70469237625102], [2.452714455993026, 48.70477064471998], [2.45338017459147, 48.70506024027057], [2.453487919399594, 48.70501730157994], [2.453444642365444, 48.70495786295553], [2.453473172303794, 48.70486028150029], [2.453476616416118, 48.70479603610862], [2.453440556333127, 48.704748486342844], [2.453267856122917, 48.70468442233685], [2.453030359588134, 48.70458235465083], [2.452839670423559, 48.70451117013878], [2.452591457280176, 48.70443766430561], [2.452321788232093, 48.7044117669416], [2.451944352263246, 48.70441928906809]]]}";894;Scolaire Montgeron-Crosne- Weiler;43834;Lycée;63005;Lycée;;91421;Montgeron;91;
48.7654889071,2.40903481034;"{""type"": ""Polygon"", ""coordinates"": [[[2.409672552360593, 48.765599893089735], [2.408529647884945, 48.76524229467641], [2.408415415856213, 48.765396546829024], [2.409579889384427, 48.76573414729324], [2.409672552360593, 48.765599893089735]]]}";169;Choisy-le-Roi;43110;Choisy-le-Roi (Gare);69852;Choisy-le-Roi (Gare);CHOISY-LE-ROI;94022;Choisy-le-Roi;94;
48.8748006935,2.58482763004;"{""type"": ""Polygon"", ""coordinates"": [[[2.585710593542544, 48.87554243977502], [2.585264449425532, 48.87505088256494], [2.585031632321441, 48.87465879484402], [2.585445998069547, 48.87456747841216], [2.585277988974231, 48.874151456108955], [2.584654321879578, 48.87422419086944], [2.58465444163319, 48.874247983668866], [2.584322708114417, 48.87427249605421], [2.584333802932088, 48.874327196986734], [2.583010392563818, 48.874408573666415], [2.583010627828894, 48.874456161049125], [2.583274288091145, 48.87452459376946], [2.584420976619323, 48.87444835552663], [2.584566671106041, 48.87473118346934], [2.584796709333034, 48.87528983416149], [2.585242576531489, 48.875726668572405], [2.585710593542544, 48.87554243977502]]]}";161;Chelles;58879;Chelles Gournay;68407;Chelles Gournay;CHELLES-GOURNAY;77108;Chelles;77;oui
48.8194962451,2.36361317959;"{""type"": ""Polygon"", ""coordinates"": [[[2.364720887328253, 48.81989876602814], [2.364769863496942, 48.819849263550864], [2.363685857903038, 48.81951642064622], [2.363749232951589, 48.81944217050414], [2.36309190196229, 48.81920819855401], [2.363045775912089, 48.81919488575619], [2.362898876361385, 48.819400493805176], [2.363068967889697, 48.819448040909414], [2.363109301709807, 48.819408058857164], [2.364720887328253, 48.81989876602814]]]}";661;Porte de Choisy;44513;Porte de Choisy;70604;Porte de Choisy;PORTE DE CHOISY;75113;Paris 13e;75;oui
48.6884237654,2.60155495413;"{""type"": ""Polygon"", ""coordinates"": [[[2.601356664521095, 48.68871079453906], [2.6020393366882, 48.68814672935347], [2.601589243699353, 48.68825056469654], [2.60118348675941, 48.68858271197592], [2.601356664521095, 48.68871079453906]]]}";890;Scolaire Brie-Comte-Robert - Arthur Chaussy;42679;Collège Arthur Chaussy;67422;Collège Arthur Chaussy;;77053;Brie-Comte-Robert;77;
48.7142269255,2.37197102265;"{""type"": ""Polygon"", ""coordinates"": [[[2.371296278331253, 48.71418220710882], [2.371449414967988, 48.71418699670704], [2.371584776520765, 48.71429480139963], [2.371548644921641, 48.71430889005935], [2.372236105415559, 48.714859869841234], [2.372342168723561, 48.71480421596785], [2.37250849330095, 48.71493745726382], [2.372870982859606, 48.71499885872046], [2.372956035568843, 48.71480415950879], [2.371891764752989, 48.71388708707082], [2.37159183398503, 48.71372808847588], [2.371659632522886, 48.713194676655604], [2.37134952586276, 48.71319477107542], [2.371296278331253, 48.71418220710882]]]}";665;Porte de l'Essonne- Athis Mons;58786;Porte de L'Essonne;74009;Porte de L'Essonne;PORTE DE L'ESSONNE- ATHIS MONS;91027;Athis-Mons;91;Oui
48.78530763,2.21890225878;"{""type"": ""Polygon"", ""coordinates"": [[[2.219235622620255, 48.785051263072894], [2.218218925161995, 48.78512091612491], [2.218122546051756, 48.78513158854476], [2.218045217467959, 48.78515510338717], [2.217978367360519, 48.78519281578067], [2.217740836148659, 48.78516883208301], [2.217779939501046, 48.78525095077812], [2.218149237803654, 48.78540757366594], [2.218274477165617, 48.78531701180183], [2.218509591087862, 48.78541530055089], [2.218817996460909, 48.78552470186178], [2.219143930604449, 48.78560595797874], [2.219389064012518, 48.78565701344604], [2.219531910933853, 48.78568479339038], [2.219600810279202, 48.78551003606509], [2.219591408939041, 48.78542378397968], [2.21953746160071, 48.78502780200988], [2.219235622620255, 48.785051263072894]]]}";843;Vélizy 2;426075;Europe Nord;420144;Vélizy 2 (Nord) / Europe Nord;VELIZY 2;78640;Vélizy-Villacoublay;78;Oui
49.0076521577,2.19785786903;"{""type"": ""Polygon"", ""coordinates"": [[[2.19798178884322, 49.00788330726188], [2.198024643157644, 49.007801509044015], [2.197977833362127, 49.00778811050194], [2.197958329651408, 49.00776299834385], [2.197938239101466, 49.0076587723744], [2.197997545506818, 49.007624073965914], [2.198096909550392, 49.007630091956514], [2.198165867052426, 49.00749731469852], [2.198133485332053, 49.00744893587241], [2.198104588608216, 49.00743557701412], [2.197548538612221, 49.00761763507809], [2.197685220717785, 49.00782481776993], [2.19774609233242, 49.00786448194251], [2.197862576061884, 49.00781589120568], [2.197939146505098, 49.00783424745547], [2.19798178884322, 49.00788330726188]]]}";545;Montigny-Beauchamp  (nord);43166;Montigny Beauchamp;66335;Montigny Beauchamp;MONTIGNY-BEAUCHAMP;95051;Beauchamp;95;Oui
48.4366327565,2.15981731635;"{""type"": ""Polygon"", ""coordinates"": [[[2.159418539497012, 48.436582108658456], [2.160020840647737, 48.436818956283034], [2.160051886370889, 48.43679607028803], [2.160253266173123, 48.43678061025902], [2.160171676450121, 48.4366874190787], [2.159581309368694, 48.43641870882531], [2.159418539497012, 48.436582108658456]]]}";257;Etampes;43080;Étampes (Gare);59577;Étampes (Gare);ETAMPES;91223;Étampes;91;Oui
48.8057240348,2.16886131951;"{""type"": ""Polygon"", ""coordinates"": [[[2.168366877711449, 48.80576211669642], [2.169060969283647, 48.805884025303115], [2.169116641453837, 48.80578160865295], [2.169331546948403, 48.80572456222629], [2.16934203409512, 48.80560898156853], [2.168338326154102, 48.80565483230977], [2.168366877711449, 48.80576211669642]]]}";875;Viroflay Rive Droite;46689;Viroflay Gare Rive Droite;422420;Viroflay Gare Rive Droite;VIROFLAY RIVE DROITE;78686;Viroflay;78;
48.7798201131,2.28128762054;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.280360418189908, 48.779281547350756], [2.280276606239825, 48.779260397208034], [2.280585701413305, 48.78019604797505], [2.280669929532898, 48.78018702666184], [2.280360418189908, 48.779281547350756]]], [[[2.281610713564264, 48.779545923535316], [2.281561452157864, 48.77935908406821], [2.281446611030225, 48.77936636320372], [2.281422093741434, 48.779447125756874], [2.281309988914739, 48.77945867637399], [2.281352043810724, 48.77969657581027], [2.281406458230506, 48.77986348278979], [2.281682794808309, 48.78025779856884], [2.281639581635913, 48.78027067657298], [2.28188457555316, 48.78062787853206], [2.281930382139451, 48.78061703702245], [2.281744735317447, 48.78031259839386], [2.281746577018982, 48.78023564797196], [2.281749035815068, 48.78014224098387], [2.281742097575275, 48.78002547893957], [2.281673287611275, 48.779904916323794], [2.281636003811378, 48.77978832437089], [2.281629428870956, 48.779662691692174], [2.281610713564264, 48.779545923535316]]]]}";712;Robinson;43186;Robinson;427230;Robinson;ROBINSON;92019;Châtenay-Malabry;92;Non
48.920895581,2.41074355176;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.410409454667072, 48.92051441129712], [2.409908582453857, 48.92003061650568], [2.409658997086587, 48.9201350325004], [2.410201306869302, 48.9206097920381], [2.410409454667072, 48.92051441129712]]], [[[2.411817437311678, 48.92172365557787], [2.410997624920253, 48.92093659067002], [2.410794760789211, 48.92101698378264], [2.411657824479166, 48.92179272628766], [2.411817437311678, 48.92172365557787]]]]}";374;Metro 8 mai 1945- Aubervilliers;42151;La Courneuve - 8 Mai 1945;73696;La Courneuve - 8 Mai 1945;LA COURNEUVE 8 MAI 1945;93008;Bobigny;93;Oui
48.923166201,2.21781022579;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.218724305985219, 48.92303693315873], [2.218099713417824, 48.922695931298804], [2.218056017126421, 48.92272039248098], [2.21859724777322, 48.92303420078355], [2.218724305985219, 48.92303693315873]]], [[[2.219704802974678, 48.92301419459262], [2.219638070191276, 48.922982122256634], [2.219310373649001, 48.92327738323559], [2.219373715497894, 48.92332208874544], [2.219704802974678, 48.92301419459262]]], [[[2.217646716290244, 48.92267097270722], [2.217472421013533, 48.92266412390906], [2.217454038550089, 48.922806056302555], [2.217295490674588, 48.92369659352186], [2.217464266047198, 48.92371054432317], [2.217627862572713, 48.922772213628036], [2.217646716290244, 48.92267097270722]]], [[[2.217839184939892, 48.92276780082354], [2.217725222101697, 48.92268932850628], [2.217541265334913, 48.92371710401904], [2.217661904038825, 48.92372529396948], [2.217839184939892, 48.92276780082354]]]]}";638;Pont-de-Bezons;50622;Pont de Bezons;64758;Pont de Bezons;PONT DE BEZONS;92025;Colombes;92;Oui
48.844129715,2.37406026343;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.375952503027006, 48.84245018198041], [2.375851001870821, 48.84239887905553], [2.372515639021255, 48.844316103230085], [2.372576838058934, 48.8443535452608], [2.372997269904597, 48.844108751286846], [2.373466365275033, 48.84386421067295], [2.374428643179891, 48.8433495505876], [2.375189872575228, 48.84291378585347], [2.375952503027006, 48.84245018198041]]], [[[2.373992069148398, 48.8457536886675], [2.372823426245414, 48.84564312455476], [2.372793078366515, 48.845793637611166], [2.373964154370212, 48.84591791193953], [2.373992069148398, 48.8457536886675]]]]}";293;rue de Bercy;43153;Gare de Lyon;73626;Gare de Lyon;GARE DE LYON;75112;Paris 12e;75;
48.8759863055,2.35791808106;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.358442167127991, 48.875986926564494], [2.35805619685689, 48.87554584049632], [2.357943802718631, 48.87559163788741], [2.3583063402281, 48.876031408947334], [2.358442167127991, 48.875986926564494]]], [[[2.359362533181501, 48.876095363584845], [2.359343498405197, 48.87602982561878], [2.358524767723951, 48.876163451822265], [2.35855098664485, 48.87623140790574], [2.359362533181501, 48.876095363584845]]], [[[2.357828209507056, 48.876189460883765], [2.357610975844952, 48.87552203665951], [2.357457451168907, 48.87553905891781], [2.357653685241607, 48.876154021859335], [2.356655935429341, 48.87632355673559], [2.356678632935199, 48.87638435582388], [2.357828209507056, 48.876189460883765]]]]}";292;Gare de l'Est;43138;Gare de l'Est;71359;Gare de l'Est;GARE DE L'EST;75109;Paris 9e;75;
48.9949007618,2.36785322876;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.368660072192592, 48.99507447397499], [2.368499972053271, 48.99468153433431], [2.368369399708004, 48.99471510802496], [2.368508326159695, 48.99494614875136], [2.368517836930056, 48.99511559999235], [2.368660072192592, 48.99507447397499]]], [[[2.36809381573861, 48.995151911352295], [2.367927507261284, 48.99470492971763], [2.367166706896415, 48.99482880347854], [2.367223973083382, 48.99495104105534], [2.367387030841593, 48.99492216041605], [2.367589205865235, 48.99502136936447], [2.367841709484382, 48.99507028446607], [2.36809381573861, 48.995151911352295]]]]}";772;Sarcelles-Saint-Brice;43190;Sarcelles Saint-Brice;66079;Sarcelles Saint-Brice;SARCELLES-SAINT-BRICE;95539;Saint-Brice-sous-Forêt;95;
49.0241401246,2.46302334189;"{""type"": ""Polygon"", ""coordinates"": [[[2.462834885838313, 49.02401814169159], [2.462626325017982, 49.023895871890225], [2.462528103116262, 49.02397103986572], [2.463226893222972, 49.02440086871553], [2.463446525111897, 49.02424003453354], [2.462957367392141, 49.02393703844484], [2.462834885838313, 49.02401814169159]]]}";312;Goussainville;47876;Goussainville (Gare);66535;Goussainville (Gare);GOUSSAINVILLE;95280;Goussainville;95;Non
